"period";"yearmonth";"profilID";"insurer";"coverage";"type";"date_aspiration";"price"
"Y17W25";"Y17M06";"LOAN2017_205";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"9112"
"Y17W25";"Y17M06";"LOAN2017_206";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"10677"
"Y17W25";"Y17M06";"LOAN2017_205";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"8458"
"Y17W25";"Y17M06";"LOAN2017_205";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"7632"
"Y17W25";"Y17M06";"LOAN2017_205";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"10010"
"Y17W25";"Y17M06";"LOAN2017_206";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"5817"
"Y17W25";"Y17M06";"LOAN2017_206";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"15307"
"Y17W25";"Y17M06";"LOAN2017_206";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"9319"
"Y17W25";"Y17M06";"LOAN2017_206";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"8050"
"Y17W25";"Y17M06";"LOAN2017_207";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"1796"
"Y17W25";"Y17M06";"LOAN2017_207";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"928"
"Y17W25";"Y17M06";"LOAN2017_206";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"19940"
"Y17W25";"Y17M06";"LOAN2017_206";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"14858"
"Y17W25";"Y17M06";"LOAN2017_208";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"2308"
"Y17W25";"Y17M06";"LOAN2017_206";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"10893"
"Y17W25";"Y17M06";"LOAN2017_206";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"10777"
"Y17W25";"Y17M06";"LOAN2017_208";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3757"
"Y17W25";"Y17M06";"LOAN2017_209";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"226"
"Y17W25";"Y17M06";"LOAN2017_207";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1647"
"Y17W25";"Y17M06";"LOAN2017_207";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1698"
"Y17W25";"Y17M06";"LOAN2017_207";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"2481"
"Y17W25";"Y17M06";"LOAN2017_209";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"714"
"Y17W25";"Y17M06";"LOAN2017_204";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"4320"
"Y17W25";"Y17M06";"LOAN2017_207";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"2691"
"Y17W25";"Y17M06";"LOAN2017_207";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3793"
"Y17W25";"Y17M06";"LOAN2017_207";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3810"
"Y17W25";"Y17M06";"LOAN2017_207";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"2703"
"Y17W25";"Y17M06";"LOAN2017_207";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"1820"
"Y17W25";"Y17M06";"LOAN2017_204";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"2238"
"Y17W25";"Y17M06";"LOAN2017_205";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"9451"
"Y17W25";"Y17M06";"LOAN2017_208";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"4310"
"Y17W25";"Y17M06";"LOAN2017_208";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"4432"
"Y17W25";"Y17M06";"LOAN2017_208";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"4664"
"Y17W25";"Y17M06";"LOAN2017_205";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"6460"
"Y17W25";"Y17M06";"LOAN2017_207";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"2043"
"Y17W25";"Y17M06";"LOAN2017_208";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5968"
"Y17W25";"Y17M06";"LOAN2017_208";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"7487"
"Y17W25";"Y17M06";"LOAN2017_208";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"9993"
"Y17W25";"Y17M06";"LOAN2017_207";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"1376"
"Y17W25";"Y17M06";"LOAN2017_209";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"266"
"Y17W25";"Y17M06";"LOAN2017_209";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"303"
"Y17W25";"Y17M06";"LOAN2017_209";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"473"
"Y17W25";"Y17M06";"LOAN2017_209";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"449"
"Y17W25";"Y17M06";"LOAN2017_209";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"798"
"Y17W25";"Y17M06";"LOAN2017_209";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"935"
"Y17W25";"Y17M06";"LOAN2017_212";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"33049"
"Y17W25";"Y17M06";"LOAN2017_21";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-23";"1197"
"Y17W25";"Y17M06";"LOAN2017_21";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-23";"2575"
"Y17W25";"Y17M06";"LOAN2017_21";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2123"
"Y17W25";"Y17M06";"LOAN2017_21";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-23";"2133"
"Y17W25";"Y17M06";"LOAN2017_212";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"45984"
"Y17W25";"Y17M06";"LOAN2017_210";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"968"
"Y17W25";"Y17M06";"LOAN2017_210";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"2779"
"Y17W25";"Y17M06";"LOAN2017_21";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"3450"
"Y17W25";"Y17M06";"LOAN2017_21";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-23";"3526"
"Y17W25";"Y17M06";"LOAN2017_21";"AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2255"
"Y17W25";"Y17M06";"LOAN2017_21";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"4325"
"Y17W25";"Y17M06";"LOAN2017_210";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"2586"
"Y17W25";"Y17M06";"LOAN2017_210";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5354"
"Y17W25";"Y17M06";"LOAN2017_211";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"3973"
"Y17W25";"Y17M06";"LOAN2017_210";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1465"
"Y17W25";"Y17M06";"LOAN2017_210";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1595"
"Y17W25";"Y17M06";"LOAN2017_210";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"1687"
"Y17W25";"Y17M06";"LOAN2017_210";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"2410"
"Y17W25";"Y17M06";"LOAN2017_211";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"7381"
"Y17W25";"Y17M06";"LOAN2017_210";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3200"
"Y17W25";"Y17M06";"LOAN2017_212";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"20181"
"Y17W25";"Y17M06";"LOAN2017_210";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"4491"
"Y17W25";"Y17M06";"LOAN2017_211";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"4820"
"Y17W25";"Y17M06";"LOAN2017_212";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"29689"
"Y17W25";"Y17M06";"LOAN2017_211";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"4939"
"Y17W25";"Y17M06";"LOAN2017_213";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-23";"1141"
"Y17W25";"Y17M06";"LOAN2017_211";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"5193"
"Y17W25";"Y17M06";"LOAN2017_211";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"7349"
"Y17W25";"Y17M06";"LOAN2017_213";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-23";"3075"
"Y17W25";"Y17M06";"LOAN2017_21";"Zen'up";"Minimum";"RESIDUAL";"2017-06-23";"1673"
"Y17W25";"Y17M06";"LOAN2017_211";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"9386"
"Y17W25";"Y17M06";"LOAN2017_211";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"10358"
"Y17W25";"Y17M06";"LOAN2017_211";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"10955"
"Y17W25";"Y17M06";"LOAN2017_21";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-23";"2724"
"Y17W25";"Y17M06";"LOAN2017_210";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"1337"
"Y17W25";"Y17M06";"LOAN2017_210";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"2699"
"Y17W25";"Y17M06";"LOAN2017_212";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"42543"
"Y17W25";"Y17M06";"LOAN2017_212";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"41656"
"Y17W25";"Y17M06";"LOAN2017_212";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-25";"42448"
"Y17W25";"Y17M06";"LOAN2017_212";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"56083"
"Y17W25";"Y17M06";"LOAN2017_212";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"57053"
"Y17W25";"Y17M06";"LOAN2017_212";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"65347"
"Y17W25";"Y17M06";"LOAN2017_212";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"40071"
"Y17W25";"Y17M06";"LOAN2017_212";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"38605"
"Y17W25";"Y17M06";"LOAN2017_212";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-25";"31052"
"Y17W25";"Y17M06";"LOAN2017_212";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"30245"
"Y17W25";"Y17M06";"LOAN2017_213";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-23";"2058"
"Y17W25";"Y17M06";"LOAN2017_213";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-23";"1843"
"Y17W25";"Y17M06";"LOAN2017_213";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-23";"2117"
"Y17W25";"Y17M06";"LOAN2017_213";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2192"
"Y17W25";"Y17M06";"LOAN2017_213";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-23";"2340"
"Y17W25";"Y17M06";"LOAN2017_213";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-23";"3096"
"Y17W25";"Y17M06";"LOAN2017_213";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"3254"
"Y17W25";"Y17M06";"LOAN2017_214";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"1322"
"Y17W25";"Y17M06";"LOAN2017_213";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"3384"
"Y17W25";"Y17M06";"LOAN2017_213";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-23";"4005"
"Y17W25";"Y17M06";"LOAN2017_214";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"3459"
"Y17W25";"Y17M06";"LOAN2017_213";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-23";"4288"
"Y17W25";"Y17M06";"LOAN2017_214";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"2293"
"Y17W25";"Y17M06";"LOAN2017_214";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"4134"
"Y17W25";"Y17M06";"LOAN2017_214";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"9296"
"Y17W25";"Y17M06";"LOAN2017_215";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1639"
"Y17W25";"Y17M06";"LOAN2017_214";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"4218"
"Y17W25";"Y17M06";"LOAN2017_214";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-25";"4719"
"Y17W25";"Y17M06";"LOAN2017_214";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"2534"
"Y17W25";"Y17M06";"LOAN2017_214";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"2134"
"Y17W25";"Y17M06";"LOAN2017_214";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"3676"
"Y17W25";"Y17M06";"LOAN2017_214";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"5203"
"Y17W25";"Y17M06";"LOAN2017_215";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"2610"
"Y17W25";"Y17M06";"LOAN2017_214";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"2348"
"Y17W25";"Y17M06";"LOAN2017_216";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"11447"
"Y17W25";"Y17M06";"LOAN2017_214";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-25";"2548"
"Y17W25";"Y17M06";"LOAN2017_214";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2482"
"Y17W25";"Y17M06";"LOAN2017_214";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2538"
"Y17W25";"Y17M06";"LOAN2017_216";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"7187"
"Y17W25";"Y17M06";"LOAN2017_214";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"4381"
"Y17W25";"Y17M06";"LOAN2017_217";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"911"
"Y17W25";"Y17M06";"LOAN2017_217";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"1931"
"Y17W25";"Y17M06";"LOAN2017_215";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1984"
"Y17W25";"Y17M06";"LOAN2017_215";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2478"
"Y17W25";"Y17M06";"LOAN2017_218";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"1642"
"Y17W25";"Y17M06";"LOAN2017_213";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-23";"3179"
"Y17W25";"Y17M06";"LOAN2017_214";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"1815"
"Y17W25";"Y17M06";"LOAN2017_215";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3443"
"Y17W25";"Y17M06";"LOAN2017_215";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3730"
"Y17W25";"Y17M06";"LOAN2017_216";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"15529"
"Y17W25";"Y17M06";"LOAN2017_216";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"12331"
"Y17W25";"Y17M06";"LOAN2017_216";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-25";"13542"
"Y17W25";"Y17M06";"LOAN2017_216";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"12329"
"Y17W25";"Y17M06";"LOAN2017_216";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-25";"10039"
"Y17W25";"Y17M06";"LOAN2017_216";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"10041"
"Y17W25";"Y17M06";"LOAN2017_214";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"3509"
"Y17W25";"Y17M06";"LOAN2017_216";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"11355"
"Y17W25";"Y17M06";"LOAN2017_216";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"18319"
"Y17W25";"Y17M06";"LOAN2017_216";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"17397"
"Y17W25";"Y17M06";"LOAN2017_216";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"16979"
"Y17W25";"Y17M06";"LOAN2017_216";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"12410"
"Y17W25";"Y17M06";"LOAN2017_216";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"9087"
"Y17W25";"Y17M06";"LOAN2017_216";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"10586"
"Y17W25";"Y17M06";"LOAN2017_217";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"1238"
"Y17W25";"Y17M06";"LOAN2017_217";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"2066"
"Y17W25";"Y17M06";"LOAN2017_218";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"1488"
"Y17W25";"Y17M06";"LOAN2017_121";"CSF Assurances";"Minimum";"RESIDUAL";"2017-06-23";"3780"
"Y17W25";"Y17M06";"LOAN2017_217";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1586"
"Y17W25";"Y17M06";"LOAN2017_217";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1740"
"Y17W25";"Y17M06";"LOAN2017_217";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"2521"
"Y17W25";"Y17M06";"LOAN2017_217";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"1707"
"Y17W25";"Y17M06";"LOAN2017_217";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"3182"
"Y17W25";"Y17M06";"LOAN2017_218";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"3125"
"Y17W25";"Y17M06";"LOAN2017_218";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"1786"
"Y17W25";"Y17M06";"LOAN2017_218";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"1769"
"Y17W25";"Y17M06";"LOAN2017_218";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"1040"
"Y17W25";"Y17M06";"LOAN2017_218";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"2825"
"Y17W25";"Y17M06";"LOAN2017_218";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"1933"
"Y17W25";"Y17M06";"LOAN2017_219";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"890"
"Y17W25";"Y17M06";"LOAN2017_218";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"2910"
"Y17W25";"Y17M06";"LOAN2017_218";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"1996"
"Y17W25";"Y17M06";"LOAN2017_219";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"1962"
"Y17W25";"Y17M06";"LOAN2017_218";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"3179"
"Y17W25";"Y17M06";"LOAN2017_218";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"3791"
"Y17W25";"Y17M06";"LOAN2017_218";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-25";"4025"
"Y17W25";"Y17M06";"LOAN2017_219";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"1025"
"Y17W25";"Y17M06";"LOAN2017_219";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"2312"
"Y17W25";"Y17M06";"LOAN2017_22";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"6399"
"Y17W25";"Y17M06";"LOAN2017_219";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1211"
"Y17W25";"Y17M06";"LOAN2017_22";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"8659"
"Y17W25";"Y17M06";"LOAN2017_220";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1847"
"Y17W25";"Y17M06";"LOAN2017_219";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"1114"
"Y17W25";"Y17M06";"LOAN2017_219";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"1339"
"Y17W25";"Y17M06";"LOAN2017_219";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"1678"
"Y17W25";"Y17M06";"LOAN2017_219";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-24";"1835"
"Y17W25";"Y17M06";"LOAN2017_219";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"2042"
"Y17W25";"Y17M06";"LOAN2017_219";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"2175"
"Y17W25";"Y17M06";"LOAN2017_220";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3687"
"Y17W25";"Y17M06";"LOAN2017_219";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"2834"
"Y17W25";"Y17M06";"LOAN2017_219";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3048"
"Y17W25";"Y17M06";"LOAN2017_221";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"6502"
"Y17W25";"Y17M06";"LOAN2017_22";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"9578"
"Y17W25";"Y17M06";"LOAN2017_221";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"2318"
"Y17W25";"Y17M06";"LOAN2017_221";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"5816"
"Y17W25";"Y17M06";"LOAN2017_22";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"13050"
"Y17W25";"Y17M06";"LOAN2017_22";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"12390"
"Y17W25";"Y17M06";"LOAN2017_22";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"17667"
"Y17W25";"Y17M06";"LOAN2017_218";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"2868"
"Y17W25";"Y17M06";"LOAN2017_219";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"977"
"Y17W25";"Y17M06";"LOAN2017_22";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"17852"
"Y17W25";"Y17M06";"LOAN2017_220";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"3345"
"Y17W25";"Y17M06";"LOAN2017_219";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"2011"
"Y17W25";"Y17M06";"LOAN2017_220";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2579"
"Y17W25";"Y17M06";"LOAN2017_22";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"8452"
"Y17W25";"Y17M06";"LOAN2017_22";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"11358"
"Y17W25";"Y17M06";"LOAN2017_220";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"2880"
"Y17W25";"Y17M06";"LOAN2017_220";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"4039"
"Y17W25";"Y17M06";"LOAN2017_221";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"2961"
"Y17W25";"Y17M06";"LOAN2017_220";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"5579"
"Y17W25";"Y17M06";"LOAN2017_220";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"6112"
"Y17W25";"Y17M06";"LOAN2017_220";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"6787"
"Y17W25";"Y17M06";"LOAN2017_220";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"8435"
"Y17W25";"Y17M06";"LOAN2017_221";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"4155"
"Y17W25";"Y17M06";"LOAN2017_221";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"4084"
"Y17W25";"Y17M06";"LOAN2017_221";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"5659"
"Y17W25";"Y17M06";"LOAN2017_221";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"4247"
"Y17W25";"Y17M06";"LOAN2017_221";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"6205"
"Y17W25";"Y17M06";"LOAN2017_221";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"6446"
"Y17W25";"Y17M06";"LOAN2017_221";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"4427"
"Y17W25";"Y17M06";"LOAN2017_221";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"8545"
"Y17W25";"Y17M06";"LOAN2017_222";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"5937"
"Y17W25";"Y17M06";"LOAN2017_221";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"3478"
"Y17W25";"Y17M06";"LOAN2017_221";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"8012"
"Y17W25";"Y17M06";"LOAN2017_221";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"13292"
"Y17W25";"Y17M06";"LOAN2017_222";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"11458"
"Y17W25";"Y17M06";"LOAN2017_221";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"3500"
"Y17W25";"Y17M06";"LOAN2017_222";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"3331"
"Y17W25";"Y17M06";"LOAN2017_222";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"17352"
"Y17W25";"Y17M06";"LOAN2017_222";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"9715"
"Y17W25";"Y17M06";"LOAN2017_222";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"9196"
"Y17W25";"Y17M06";"LOAN2017_223";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"2925"
